original variables,0,1
ManPr32,0.7570267483717295,0.21067975197295377
ManPr13,-0.2995386777273734,0.04889223697929084
BioMat12,-0.3208841976634586,0.6292107165443662
BioMat03,0.3231741994517699,-0.21850190904806718
ManPr09,0.12894805329804127,0.5517399193866608
ManPr17,-0.17973859683717816,-0.11463094269427455
BioMat06,-0.14023148390566742,-0.030721407665761757
ManPr36,-0.03251211235843754,-0.34021867005042866
ManPr31,-0.2360491624180552,-0.1514288721296205
BioMat11,-0.06636395139410128,0.22889722121025546
